doc_id,business_id,business_name,text,original_text,source,tags
rev_280_2,50153601,Unknown,i ordered my habanero quarter pounder and sat at one of the only clean tables in the store,I ordered my Habanero Quarter Pounder and sat at one of the only clean tables in the store,review,contamination
rev_280_3,50153601,Unknown,the register guy did come out to sweep and while he did try his best i have to wonder why he choose to move the chairs at my table and sweep below my feet remember that it was the only clean table in the store and ignore what im only guessing was a hunk of apple on the floor at the table across from me or the fry and salt residue on the seats of the same table,The register guy did come out to sweep and while he did try his best I have to wonder why he choose to move the chairs at my table and sweep below my feet (remember that it was the only clean table in the store) and ignore what I'm only guessing was a hunk of apple on the floor at the table across from me or the fry and salt residue on the seats of the same table,review,contamination
rev_280_5,50153601,Unknown,i know i know young kid working his first job trying so hard but hethey desperately need to go back to the mcdonald university and get some remedial training or this store is going to fail to earn repeat business from its locals,I know I know young kid working his first job trying so hard but he/they desperately need to go back to the McDonald University and get some remedial training or this store is going to fail to earn repeat business from its locals,review,pests
rev_284_0,50035603,Unknown,the last time i went here the dining area was literally infested with flies,"The last time I went here, the dining area was literally infested with flies",review,pests
rev_284_1,50035603,Unknown,flies everywhere,Flies everywhere,review,pests
rev_284_2,50035603,Unknown,i could barely fill my soda cup because i was so mortified by the swarm of flies that were surrounding me,I could barely fill my soda cup because I was so mortified by the swarm of flies that were surrounding me,review,pests
rev_287_5,50059486,Unknown,the first trip my husband also sick drove off as soon as the food was handed to us,"The first trip, my husband, also sick, drove off as soon as the food was handed to us",review,contamination
rev_287_16,50059486,Unknown,if you want a burger just stop at in and out across the street,If you want a burger just stop at In and Out across the street,review,contamination
rev_290_18,40666094,Unknown,the hot  spicy with a tiny splash of mayo,The hot & spicy with a tiny splash of mayo,review,temperature
rev_290_20,40666094,Unknown,i ordered an iced caramel mocha get to the window she hands me the latte it had no caramel on the whip so i ask is this the caramel mocha,"I ordered an iced Caramel Mocha, get to the window, she hands me the latte, it had no caramel on the whip, so I ask, is this the Caramel Mocha",review,contamination
rev_290_23,40666094,Unknown,i did write in to corporate after my 8th or 10th attempt to do business there,I did write in to corporate after my 8th or 10th attempt to do business there,review,"pests,temperature"
rev_290_29,40666094,Unknown,i would have rather had some coups sent so i could remain anonymous,I would have rather had some coups sent so I could remain anonymous,review,pests
rev_290_41,40666094,Unknown,the mcdonalds corporation would be ashamed,The McDonald's Corporation would be ashamed,review,pests
rev_291_7,50087832,Unknown,and there were separate windows for paying and receiving your food,"), and there were separate windows for paying and receiving your food",review,pests
rev_292_1,50175675,Unknown,we got cold french fries and cold cheeseburger,We got cold french fries and cold cheeseburger,review,temperature
rev_295_1,50032620,Unknown,food was hot except the hash browns and the order was right,"Food was hot, except the hash browns, and the order was right",review,temperature
rev_296_7,41229111,Unknown,i get it its where kids play but shit clean it up,"I get it, it's where kids play, but shit clean it up",review,contamination
rev_296_9,41229111,Unknown,the one that hands you the food has an attitude problem,The one that hands you the food has an attitude problem,review,contamination
rev_296_13,41229111,Unknown,i rather make the drive,I rather make the drive,review,pests
rev_297_8,40666094,Unknown,i own the business across the street and they always waste my time,I own the business across the street and they always waste my time,review,contamination
rev_298_2,50070923,Unknown,the food is hot and service is speedy,The food is hot and service is speedy,review,temperature
rev_299_1,40402023,Unknown,their food is always undercooked and cold,Their food is always undercooked and cold,review,temperature
rev_299_2,40402023,Unknown,my co worker and i have gone there more than once the burger was cold so were the fries,"My co worker and I have gone there more than once, the burger was cold, so were the fries",review,temperature
rev_299_4,40402023,Unknown,cold again,Cold again,review,temperature
rev_299_5,40402023,Unknown,dont come here unless you want your food cold and tasteless,Don't come here unless you want your food cold and tasteless,review,temperature
rev_304_0,50125735,Unknown,upon my last visit ewww all i can say is ewwwwthese people at this location oh lord baby honey child they just give you cold fries,Upon my last visit ewww all I can say is ewwwwThese people at this location oh lord baby honey child they just give you cold fries,review,temperature
rev_304_6,50125735,Unknown,thank goodness i carry hand sanitizer,Thank goodness I carry hand sanitizer,review,contamination
rev_305_2,50122455,Unknown,尉my french fries were cold both times,尉My french fries were cold both times,review,temperature
rev_305_6,50122455,Unknown,尉again and as i said before cold fries,"尉Again and as I said before, cold fries",review,temperature
rev_305_13,50122455,Unknown,尉rather than calling out an order or order number when ready she looked at my boss and said this is yours,"尉Rather than calling out an order or order number when ready, she looked at my boss and said ""this is yours",review,pests
rev_306_1,50067644,Unknown,it is clean no bad people and a fast drive thru,"It is clean, no bad people, and a fast drive thru",review,contamination
rev_307_4,50169434,Unknown,then when i get to the window she doesnt even say hi or tell me my total just puts her hand out for payment,Then when I get to the window she doesn't even say hi or tell me my total just puts her hand out for payment,review,contamination
rev_307_9,50169434,Unknown,now i ordered big breakfast with hotcakes and bacon two sausage and egg mcmuffins hashbrown and a coke,"Now I ordered Big Breakfast with Hotcakes and Bacon, two sausage and egg mcmuffins, hashbrown and a coke",review,temperature
rev_309_6,50013405,Unknown,not only did it have the vintage artwork but the soda fountain was probably from the 80s as well because the ice machine and sodas were completely separate machines and there was a pay phone outside but it wasnt right outside the store it was across the parking lot kind of in the bushes and had some weird phone company that i never heard of on it,"Not only did it have the vintage artwork but the soda fountain was probably from the 80's as well because the ice machine and sodas were completely separate machines and there was a pay phone outside but it wasn't right outside the store, it was across the parking lot kind of in the bushes and had some weird phone company that I never heard of on it",review,"pests,contamination"
rev_310_3,50114353,Unknown,as the cashier goes to hand me my change she drops some of it,As the cashier goes to hand me my change she drops some of it,review,contamination
rev_310_7,50114353,Unknown,she didnt open the drawer and give me correct change nothing she dropped my change and kept it pushing,She didn't open the drawer and give me correct change nothing she dropped my change and kept it pushing,review,contamination
rev_311_0,50056245,Unknown,i think that the preparation was a tad lacking,I think that the preparation was a tad lacking,review,pests
rev_312_1,50178036,Unknown,尉they made sure the dining area was clean and their napkins and ketchup station was stocked up and clean,尉They made sure the dining area was clean and their napkins and ketchup station was stocked up and clean,review,contamination
rev_313_4,50163557,Unknown,clean and modern with a lot of staff working all the time,Clean and modern with a lot of staff working all the time,review,contamination
rev_313_7,50163557,Unknown,it started with me arriving while the cops were handcuffing a junkie on the parking lot,It started with me arriving while the cops were handcuffing a junkie on the parking lot,review,contamination
rev_313_11,50163557,Unknown,and the guy cleaning the mensroom was asleep inside a cubicle with the door open,And the guy cleaning the mensroom was asleep inside a cubicle with the door open,review,contamination
rev_314_3,50095118,Unknown,the dinning area isnt as clean,The dinning area isn't as clean,review,contamination
rev_315_8,50143741,Unknown,well they paid but after getting home they contacted corporate and got their money back,"Well, they paid but after getting home they contacted corporate and got their money back",review,pests
rev_315_15,50143741,Unknown,anyone having their vehicle towed wrongly needs to contact mcdonalds corporate and get their money back,"****Anyone having their vehicle towed wrongly, needs to contact mcdonalds corporate and get their money back",review,pests
rev_323_0,41708320,Unknown,if you stay at the riviera hotel across the street you are probably going to stop into this mcdonalds for its wifi,"If you stay at the Riviera Hotel across the street, you are probably going to stop into this McDonald's for it's Wifi",review,"temperature,contamination"
rev_326_3,50088958,Unknown,probably the nicest mcdonalds ive been to considering there was an employee constantly cleaning and offering to clear customers trays,"Probably the nicest McDonald's I've been to, considering there was an employee constantly cleaning and offering to clear customers' trays",review,contamination
rev_327_3,50115919,Unknown,with a list of everyones orders in hand two of my girlfriends and i took a cab in our pjs to the nearest mcdonalds and ordered 80 worth of food,"With a list of everyone's orders in hand, two of my girlfriends and I took a cab in our PJs to the nearest McDonald's and ordered $80 worth of food",review,contamination
rev_327_5,50115919,Unknown,the food came out fast and the only thing missing that we realized only after already being back in our hotel was a vitamin water,The food came out fast and the only thing missing that we realized only after already being back in our hotel was a Vitamin Water,review,temperature
rev_328_3,50153941,Unknown,im a frequent visitor here to grab drinks  work before visiting hotels,I'm a frequent visitor here to grab drinks & work before visiting hotels,review,temperature
rev_330_1,41625654,Unknown,i can count on one hand the number of times ive been to mcdonalds in the past ten years,I can count on one hand the number of times I've been to McDonald's in the past ten years,review,contamination
rev_330_2,41625654,Unknown,however my choices were extremely limited so i thought id give it another shot,"However, my choices were extremely limited so I thought I'd give it another shot",review,temperature
rev_330_8,41625654,Unknown,the fries were room temperature,The fries were room temperature,review,"pests,temperature"
rev_333_5,41489414,Unknown,尉it actually looked really neat and then we asked what happened they said that someone shot it the night before,尉It actually looked really neat and then we asked what happened they said that someone shot it the night before,review,temperature
rev_335_13,50008504,Unknown,clean and cool,Clean and cool,review,contamination
rev_336_17,50162796,Unknown,pure retarded operations at this particular mcdonalds,PURE RETARDED OPERATIONS at this particular McDonalds,review,pests
rev_338_0,41692813,Unknown,cold terrible cardboard on a bun trashy service homeless people drinking 24oz cans of natural ice inside the place,"Cold terrible cardboard on a bun, trashy service, homeless people drinking 24oz cans of Natural Ice inside the place",review,temperature
rev_339_0,50099576,Unknown,this mcdonalds is located just a couple of blocks from the hotel i stayed at in las vegas  an embassy suites hilton property  therefore it is within walking distance there does not appear to be many businesses within walking distance of this hotel,This McDonald's is located just a couple of blocks from the hotel I stayed at in Las Vegas - an Embassy Suites Hilton property - therefore it is within walking distance (There does not appear to be many businesses within walking distance of this hotel),review,temperature
rev_339_3,50099576,Unknown,meal came up promptly was hot not greasy fries were crisp  all was good,"Meal came up promptly, was hot, not greasy, fries were crisp - all was good",review,temperature
rev_340_3,41307383,Unknown,尉the tables were clean and the restaurant was clean,尉The tables were clean and the restaurant was clean,review,contamination
rev_344_2,40729819,Unknown,the morning 尉cashier there dalia didnt even attempt to move a muscle to get me the right order,"The morning 尉cashier there, dalia, didn't even attempt to move a muscle to get me the right order",review,temperature
rev_345_0,50117716,Unknown,one of best mcdonalds in vegas always very clean great service  close to the las vegas strip,"One of best McDonalds in Vegas, always very clean,, great service ,, close to the Las Vegas Strip",review,contamination
rev_346_1,50078191,Unknown,for instance the daughter was hungry and i was in a rush to get ready for an event and this mcdonalds was across from sls which at the day of our visit to mcdonalds was not open yet and therefore did not have functional restaurants yet,"For instance, the daughter was hungry and I was in a rush to get ready for an event and this McDonald's was across from SLS, which at the day of our visit to McDonald's was not open yet and therefore did not have functional restaurants yet",review,contamination
rev_347_5,50131478,Unknown,then when i went to the fountain to get my drink there were small bugs flying all around it,"Then, when I went to the fountain to get my drink, there were small bugs flying all around it",review,pests
rev_347_7,50131478,Unknown,pretty sure those are supposed to be separate,Pretty sure those are supposed to be separate,review,pests
rev_348_2,50080626,Unknown,nearly every empty table was littered and in our 30 minutes there no one came to clean the dining area,Nearly every empty table was littered and in our 30 minutes there no one came to clean the dining area,review,contamination
rev_351_5,50015970,Unknown,chewy bland rough  cold and disgusting,"Chewy, bland, rough , cold and disgusting",review,temperature
rev_351_8,50015970,Unknown,like she was washing dishes and cleaning the grill or broiler whatever it is they have,"Like she was washing dishes and cleaning the grill or broiler, whatever it is they have",review,contamination
rev_351_9,50015970,Unknown,then she was handling the food,Then she was handling the food,review,contamination
rev_351_11,50015970,Unknown,clean your clothes,Clean your clothes,review,contamination
rev_354_2,50132315,Unknown,as said before coffee was warm at best my egg mcmuffin without sausage was cold and greasy,"As said before coffee was warm at best, my egg McMuffin without Sausage was cold and greasy",review,temperature
rev_355_3,50079130,Unknown,i can expect that they get some shady characters and they sometimes you have to handle them a little bit more aggressively,I can expect that they get some shady characters and they sometimes you have to handle them a little bit more aggressively,review,contamination
rev_355_4,50079130,Unknown,like tonight customer causing a minor disturbance and was rude and the girl which appeared to be a manager of some sort was behind the counter and got upset naturally of course she went and handled the customer,"Like tonight, customer causing a minor disturbance and was rude, and the girl which appeared to be a manager of some sort was behind the counter and got upset (naturally of course) she went and handled the customer",review,contamination
rev_355_6,50079130,Unknown,ok i get it go handle the customer go on with your bad self and handle the shituation,"Ok I get it, go handle the customer, go on with your bad self and handle the shituation",review,contamination
rev_355_8,50079130,Unknown,i get it go handle the stupid idiot,"I get it, go handle the stupid idiot",review,contamination
rev_355_14,50079130,Unknown,like come on handle the idiot but dont act like one,Like come on handle the idiot but don't act like one,review,contamination
rev_358_3,50114353,Unknown,this is one of the remaining early style mcdonalds outlets and theres a classic chevrolet parallel to the drive through where you can take photos,This is one of the remaining early style McDonald's outlets and there's a classic Chevrolet parallel to the drive through where you can take photos,review,temperature
rev_359_2,40911251,Unknown,its right across the sahara hotel and its design is like one of those classic type mcdonalds back in the 50s just like scott d,"Its right across the Sahara Hotel and its design is like one of those classic type McDonalds back in the 50s, just like Scott D",review,"temperature,contamination"
rev_359_9,40911251,Unknown,anyways i ordered 2 mcdoubles 1 each 2 hot n spicy 1 each 2 bottle water 1 each and 2 apple pies 2 for 1 and a large iced tea 1 each no matter of the size or type of drink,"Anyways, I ordered 2 McDoubles ($1 each), 2 Hot N' Spicy ($1 each), 2 Bottle Water ($1 each), and 2 Apple Pies (2 for $1), and a Large Iced Tea ($1 each no matter of the size or type of drink)",review,temperature
rev_360_3,41130819,Unknown,they have a 50s chevy out front for taking photos,They have a 50's Chevy out front for taking photos,review,temperature
rev_363_3,50106157,Unknown,2 an alternative to overpriced breakfast at the buffet at the hotel,2) An alternative to overpriced breakfast at the buffet at the hotel,review,temperature
rev_364_0,50082730,Unknown,i cannot give a 4 or 5 star rating for any junk food place such as mcdonalds,I cannot give a 4 or 5 star rating for any junk food place such as McDonald's,review,pests
rev_364_1,50082730,Unknown,their food is not fresh but frozen so really the only rating aside from food is the cleanliness staff etc,"Their food is not fresh, but frozen so really the only rating, aside from food, is the cleanliness, staff etc",review,"pests,contamination"
rev_364_4,50082730,Unknown,the manager was doing her best to keep the food coming out of the kitchen but clearly was short handed,"The manager was doing her best to keep the food coming out of the kitchen, but clearly was short handed",review,contamination
rev_366_1,50113635,Unknown,this mcdonalds was located inside my hotel in the food court section,This McDonalds was located inside my hotel in the food court section,review,temperature
rev_367_0,40979519,Unknown,no hot mustard,No Hot Mustard :(,review,temperature
rev_369_2,41423288,Unknown,we were looking for a late night bite to eat and decided on mcdonalds since it was right in the hotel,We were looking for a late night bite to eat and decided on McDonald's since it was right in the hotel,review,temperature
rev_369_5,41423288,Unknown,after receiving our food i had asked another employee where i could find straws,"After receiving our food, I had asked another employee where I could find straws",review,contamination
rev_369_6,41423288,Unknown,she intentionally ignored me upon my first attempt to get her attention,She intentionally ignored me upon my first attempt to get her attention,review,temperature
rev_373_30,50073916,Unknown,you are pretty much the only 24 hour operation that offers more than donuts and coffee so change your attitude,You are pretty much the only 24 hour operation that offers more than donuts and coffee so change your attitude,review,pests
rev_376_11,50095406,Unknown,do yourself a favor and walk across the footbridge to new york new york and eat at america their late night cafe,"do yourself a favor and walk across the footbridge to New York New York and eat at America, their late night cafe",review,contamination
rev_377_5,50156375,Unknown,尉the place is clean and is a good affordable rest before putting the feet down back on the strips concrete,"尉The place is clean and is a good, affordable rest before putting the feet down back on the strip's concrete",review,contamination
rev_378_0,50146268,Unknown,this mcdonalds is located inside the excalibur hotel and was one of the worst experiences ive ever had at a mickey ds,This McDonald's is located inside the Excalibur hotel and was one of the worst experiences I've ever had at a Mickey D's,review,temperature
rev_378_6,50146268,Unknown,by the time we got the food back to the room it was cold but at least the coffee stayed warm,"By the time we got the food back to the room it was cold, but at least the coffee stayed warm",review,temperature
rev_391_0,50139059,Unknown,im drunk i come here and order a hot and spicy  sub the mannaise 尉with mac sauce and 2 breakfast burritos,"I'm drunk, I come here and order a hot and spicy ( sub The mannaise 尉with Mac sauce) and 2 breakfast burritos",review,temperature
rev_391_1,50139059,Unknown,tell me why i didnt get any hot and spicy,Tell me why I didn't get any hot and spicy,review,temperature
rev_393_2,41638043,Unknown,only gave it one star because the place was clean,Only gave it one star because the place was clean,review,contamination
rev_403_5,50103900,Unknown,尉by the time i got home my hands were sticky as well as my steering wheel shifter window controls,"尉By the time I got home my hands were sticky as well as my steering wheel, shifter, window controls",review,contamination
rev_403_6,50103900,Unknown,尉it was a lot of work getting myself  the car cleaned,尉It was a lot of work getting myself & the car cleaned,review,contamination
rev_403_10,50103900,Unknown,i emailed corporate,I emailed corporate,review,pests
rev_404_2,41643867,Unknown,the drive thru can be long 尉and they often run out of cinnamon melts but the food is at least the way i ordered it and hot when i get it,The drive thru can be long 尉and they often run out of cinnamon melts but the food is at least the way I ordered it and hot when I get it,review,temperature
rev_404_3,41643867,Unknown,the inside is clean and a mad house during breakfast time,The inside is clean and a mad house during breakfast time,review,contamination
rev_405_4,50085027,Unknown,i will say though at least this place is clean and nice but what i dont like is that they dont have a ketchup dispenser they just have ketchup packets i personally dont like that all,"I will say though at least this place is clean and nice but what I dont like is that they dont have a ketchup dispenser they just have ketchup packets, I personally don't like that all",review,contamination
rev_406_3,40379026,Unknown,not a single table was clean,Not a single table was clean,review,contamination
rev_406_6,40379026,Unknown,there were no lids there was no ketchup there were no straws there were no napkins,"There were no lids, there was no ketchup, there were no straws, there were no napkins",review,contamination
rev_406_13,40379026,Unknown,there were dead flies on the floor and flies flying around the restaurant,There were dead flies on the floor and flies flying around the restaurant,review,pests
rev_409_1,50152672,Unknown,food is typical mcdonalds and its always hot so nothing to complain about here,Food is typical Mcdonalds and it's always hot so nothing to complain about here,review,temperature
rev_409_4,50152672,Unknown,im not friendly myself in the morning lol 尉 尉 so as long as my order arrives promptly and they dont talk much and my coffee is hot 尉im good with it,I'm not friendly myself in the morning LOL 尉 尉 So as long as my order arrives promptly and they don't talk much and my coffee is hot 尉I'm good with it,review,temperature
rev_410_5,50063407,Unknown,nevermind the guilt and dangerous chemicals,Nevermind the guilt and dangerous chemicals,review,pests
rev_410_8,50063407,Unknown,things get rather congested and hard to maneuver,Things get rather congested and hard to maneuver,review,pests
rev_410_12,50063407,Unknown,尉freshness and hotness varies however,"尉Freshness and hotness varies, however",review,temperature
rev_415_6,50143347,Unknown,ice cream cones dont count and neither do desperate breakfasts on the road with a band,"(Ice cream cones don't count, and neither do desperate breakfasts on the road with a band",review,pests
rev_415_13,50143347,Unknown,they are cold refreshing and tangy,"They are cold, refreshing and tangy",review,temperature
rev_416_3,50085398,Unknown,we drove to a random mcdonalds with a kfc next door  fyi there are a lot of them between the strip and red rock our hotel,"We drove to a random McDonald's with a KFC next door - FYI, there are a LOT of them between the Strip and Red Rock (our hotel)",review,temperature
rev_416_8,50085398,Unknown,anyway the mcnuggets were piping hot fed us and i have no idea what happened to those hash browns,"Anyway, the McNuggets were piping hot, fed us, and I have no idea what happened to those hash browns",review,temperature
rev_417_4,40622601,Unknown,when i asked why she said because of cross contamination,when I asked why she said because of cross contamination,review,contamination
rev_417_5,40622601,Unknown,now keep in mind this is a self service soda 尉machine so that argument doesnt really fly since everybody using the machine is cross contaminating it,( now keep in mind this is a self service soda 尉machine) so that argument doesn't really fly since everybody using the machine is cross contaminating it,review,"pests,contamination"
rev_417_6,40622601,Unknown,尉this women poked my hand out of the way,尉This women poked my hand out of the way,review,contamination
rev_419_10,50074238,Unknown,di would rate only 3 stars but it keeps the 4th cause its down the street,":DI would rate only 3 stars, but it keeps the 4th cause it's down the street",review,pests
rev_422_4,50101886,Unknown,using my 21 coupon i tried the new strawberry frozen lemonade and yes like the commercials indicate it is tart and sweet,"Using my 2-1 coupon, I tried the new Strawberry Frozen Lemonade and yes like the commercials indicate it is tart and sweet",review,contamination
rev_422_7,50101886,Unknown,the strawberry syrup at the bottom might be the same they use on sundaes but who knows for sure,"The strawberry syrup at the bottom might be the same they use on sundaes, but who knows for sure",review,contamination
rev_423_0,50078726,Unknown,small but clean,"Small, but clean",review,contamination
rev_424_5,50131892,Unknown,the manager seemed to have lost control and was berating staff in front of other customers,The manager seemed to have lost control and was berating staff in front of other customers,review,pests
rev_426_2,50000709,Unknown,the seating is a bit strange as theyve replaced the normal tables and benches with what looks to be an attempt for a more modern look,The seating is a bit strange as they've replaced the normal tables and benches with what looks to be an attempt for a more modern look,review,temperature
rev_427_14,50045170,Unknown,based mcdonalds has 179 restaurants in austria that generated sales of 515 million euros last year,-based McDonald's has 179 restaurants in Austria that generated sales of 515 million euros last year,review,pests
rev_428_1,50121611,Unknown,bottomline it seemed pretty clean in here,Bottomline: it seemed pretty clean in here,review,contamination
rev_430_0,41709692,Unknown,rude staff and cold fries,Rude staff and cold fries,review,temperature
rev_430_2,41709692,Unknown,modern and clean,Modern and clean,review,contamination
rev_431_9,50087294,Unknown,oh there was an employee in the dinning area making the floor super sticky  i think she was mopping with a mop bucket that had cleaned up a spilled soda just a guess so that was nice,"Oh there was an employee in the dinning area making the floor super sticky ( I think she was mopping with a mop bucket that had cleaned up a spilled soda, just a guess) so that was nice",review,contamination
rev_431_11,50087294,Unknown,尉in and out its just across the street,尉In and out it's just across the street,review,contamination
rev_435_2,50035603,Unknown,just not clean as it could be,Just not clean as it could be,review,contamination
rev_437_4,50084846,Unknown,she left the window came back  handed me one pack of mayonnaise,"She left the window, came back & handed me one pack of mayonnaise",review,contamination
rev_437_10,50084846,Unknown,but hands one to me out the window,But hands one to me out the window,review,contamination
rev_438_5,50122395,Unknown,when an employee decides to clean theres mop water sloshed all over the place,When an employee decides to clean there's mop water sloshed all over the place,review,contamination
rev_441_0,50039041,Unknown,always busy food usually cold,"Always busy, food usually cold",review,temperature
rev_447_2,50073847,Unknown,of the breakfast meal i got i only changed the coffee to a large iced coffee and got a large hot coffee instead,"Of the breakfast meal I got, I only changed the coffee to a large iced coffee, and got a large hot coffee instead",review,temperature
rev_447_3,50073847,Unknown,when i spoke out loud to myself saying oh is this hot,"When I spoke out loud to myself saying ""oh is this hot",review,temperature
rev_450_0,41328070,Unknown,this has gotta be the cheapest mcdonalds in mcdonalds history they never give napkins at the drive through,"This has gotta be the cheapest McDonalds in McDonalds history, they never give napkins at the drive through",review,pests
rev_450_2,41328070,Unknown,when i asked the girl at the drive thru four the manager she got all pissy and threw a handful of 尉ketchup in the bag and asked happy now,"When I asked the girl at the drive thru four the manager she got all pissy and threw a handful of 尉ketchup in the bag and asked ""happy now",review,contamination
rev_451_0,50107468,Unknown,while seeing my food sit at the drive through window i watched as the lady preferred to attend the coffee maker and then after taking her time i finally got my food as she handed me the food waiting at the window,"While seeing my food sit at the drive through window, I watched as the lady preferred to attend the coffee maker and then after taking her time I finally got my food as she handed me the food waiting at the window",review,contamination
rev_453_0,50108302,Unknown,this mcdonalds is very clean,This McDonald's is very clean,review,contamination
rev_454_0,50101329,Unknown,this has got to be by far the worst mcdolalds that was ever created number one they never give you the right order number two they dont understand english number three they use their bare hands to prepare the food number four they make mistakes on your order and give you the attitude like if you did something wrong to them,This has got to be by far the worst mcdolalds that was ever created number one they never give you the right order number two they don't understand English number three they use their bare hands to prepare the food number four they make mistakes on your order and give you the attitude like if you did something wrong to them,review,contamination
rev_455_0,41391794,Unknown,came here this morning around 2303am with my friends through the drive thru the guy refused to do two separate orders was rude about it too no one was behind us,"Came here this morning around 2:30-3am with my friends through the drive thru, the guy refused to do two separate orders, was rude about it too, no one was behind us",review,pests
rev_459_2,50124033,Unknown,i mean seriously i always tolerate the crappy service and the stupid and careless mexican lady that always takes my orders wrong  im also a mexican i promise im not racist or prejudice in the mornings at the drivethru but cmon seriously someone took a bite off of my fucking meat patty,"I mean seriously I always tolerate the crappy service, and the stupid and careless Mexican lady that always takes my orders wrong ( I'm also a Mexican I promise I'm not racist or prejudice) in the mornings at the drive-thru, but c'mon seriously someone took a bite off of my fucking meat Patty",review,pests
rev_460_2,41229111,Unknown,尉at home 1 block away my meals were cold hamburger looked and tasted like yesterdays,"尉At home 1 block away my meals were cold, hamburger looked and tasted like yesterdays",review,temperature
rev_468_1,50123732,Unknown,its the closest and cheapest food place to my house,It's the closest and cheapest food place to my house,review,pests
rev_474_7,50108310,Unknown,to temporarily hold over my appetite and enjoy a beverage besides water that i had been drinking all the day on the hike i ordered the 1 large coke and 1 hot  spicy,"To temporarily hold over my appetite and enjoy a beverage besides water that I had been drinking all the day on the hike, I ordered the $1 large Coke and $1 hot & spicy",review,temperature
rev_474_8,50108310,Unknown,尉being a new mcdonalds this location is modern and for now immacuately clean,尉Being a new McDonalds this location is modern and for now immacuately clean,review,contamination
rev_474_14,50108310,Unknown,the interior is more contemporary than mcdonald land,The interior is more contemporary than McDonald Land,review,temperature
rev_474_16,50108310,Unknown,what does exist is a chandelier and a more elegant lobby,What does exist is a chandelier and a more elegant lobby,review,contamination
rev_475_4,50070220,Unknown,the place is clean but the location attracts some of the local bums in the area,"The place is clean, but the location attracts some of the local bums in the area",review,contamination
rev_478_5,41453957,Unknown,its that time of year and wanted to give it a shot,it's that time of year and wanted to give it a shot,review,temperature
rev_479_4,50053675,Unknown,a medium fry that was literally half full honestly me saying it was half full was exaggerating it was about a third full,"a medium fry that was literally half full, honestly me saying it was half full was exaggerating, it was about a third full",review,pests
rev_480_2,40756606,Unknown,you do have to put up with the horrible parking lot gas station traffic if you park and go in the dinning room is loudsmall with tons of little kids running around no playground for the kids and the parents seem to let them run wildnapkins are by the register not by the the straws or the soda machine so make sure you grab a few when you pay for your meal or you will have to push your way to the front to get them afterwards,You do have to put up with the horrible parking lot/ gas station traffic if you park and go in the dinning room is loud/small with tons of little kids running around (no playground for the kids and the parents seem to let them run wild)Napkins are by the register not by the the straws or the soda machine so make sure you grab a few when you pay for your meal or you will have to push your way to the front to get them afterwards,review,contamination
rev_482_3,50006002,Unknown,尉apparently she was on break and eating and still wanted to maintain her conversation with her colleagues so she continued it by screaming across the dining room and they in turn hollered back,"尉Apparently she was on break (and eating) and still wanted to maintain her conversation with her colleagues, so she continued it by screaming across the dining room and they, in turn, hollered back",review,contamination
rev_483_9,41650474,Unknown,and there are flies,and there are flies,review,pests
rev_483_10,41650474,Unknown,尉flies,尉FLIES,review,pests
rev_483_14,41650474,Unknown,尉so i approach the counter and i ask,尉So I approach the counter and I ask,review,pests
rev_483_18,41650474,Unknown,尉im not talking about 1 or 2 flies that the auto door can bring in,尉I'm not talking about 1 or 2 flies that the auto door can bring in,review,pests
rev_483_26,41650474,Unknown,its not always the cleanest either,it's not always the cleanest either,review,contamination
rev_484_1,41311453,Unknown,the food is alright but there are always flies flying around in the dinning room which is pretty unappetizing to say the least,The food is alright but there are always flies flying around in the dinning room which is pretty unappetizing to say the least,review,pests
rev_484_2,41311453,Unknown,you would think someone there would have noticed by now as i have seen the flies on several occasions,You would think someone there would have noticed by now as I have seen the flies on several occasions,review,pests
rev_486_1,40587698,Unknown,尉the fries here are always tasteless and soggy they are slow to move the drive through along and parking is difficult based on the building configuration,"尉The fries here are always tasteless and soggy, they are slow to move the drive through along and parking is difficult based on the building configuration",review,pests
rev_486_2,40587698,Unknown,尉if i feel like grabbing a 2 value meal i much rather travel to the mcdonalds 4 miles north on rainbow,尉If I feel like grabbing a #2 value meal I much rather travel to the McDonalds 4 miles North on Rainbow,review,pests
rev_489_2,50099874,Unknown,stopped at redbox and decided to grab a hot fudge sundae while i was there,Stopped at Redbox and decided to grab a hot fudge sundae while I was there,review,temperature
rev_490_7,50122102,Unknown,as for my actual orders i havent had an order incorrect although they have forgotten a straw here and there or have forgotten sauce or ketchup,"As for my actual orders, I haven't had an order incorrect, although they have forgotten a straw here and there or have forgotten sauce or ketchup",review,contamination
rev_491_2,50000154,Unknown,尉we get to the second window and the guy handing my boyfriend the bag repeated the order but he said five burgers instead of six so my boyfriend said how many,"尉We get to the second window, and the guy handing my boyfriend the bag repeated the order, but he said five burgers instead of six, so my boyfriend said, ""How many",review,contamination
rev_493_9,50169234,Unknown,its the hot mustard sauce,It's the hot mustard sauce,review,temperature
rev_496_3,41462275,Unknown,尉when we drove to the next window to pick up our food the women just handed us the juice then handed up our kids meal,尉When we drove to the next window to pick up our food the women just handed us the juice then handed up our kids meal,review,contamination
rev_499_5,41449143,Unknown,尉never compromise on my coca cola drinks i would hate to cross over to another brand,"尉Never compromise on my Coca Cola drinks, I would hate to cross over to another brand",review,contamination
rev_502_12,50138197,Unknown,i was really tempted to break out the credit card to pay for a refill just out of spite,"I was really tempted to break out the credit card to pay for a refill, just out of spite",review,temperature
